orderID,productID,orderDate,productName,categoryName,quantity,salesRevenue
10553,22,2014-05-30,"Gustaf's Knackebrod","Grains & Cereals",24,504
10553,31,2014-05-30,"Gorgonzola Telino","Dairy Products",30,375
10553,35,2014-05-30,"Steeleye Stout",Beverages,6,108
10554,16,2014-05-30,Pavlova,Confections,30,497.33
10554,23,2014-05-30,Tunnbrod,"Grains & Cereals",20,171
10554,62,2014-05-30,"Tarte au sucre",Confections,20,936.7
10554,77,2014-05-30,"Original Frankfurter Grune Sose",Condiments,10,123.5
10555,14,2014-06-02,Tofu,Produce,30,558
10555,19,2014-06-02,"Teatime Chocolate Biscuits",Confections,35,257.6
10555,24,2014-06-02,"Guarana Fantastica",Beverages,18,64.8
10555,51,2014-06-02,"Manjimup Dried Apples",Produce,20,848
10555,56,2014-06-02,"Gnocchi di nonna Alice","Grains & Cereals",40,1216
10556,72,2014-06-03,"Mozzarella di Giovanni","Dairy Products",24,835.2
10557,64,2014-06-03,"Wimmers gute Semmelknodel","Grains & Cereals",30,997.5
10557,75,2014-06-03,"Rhonbrau Klosterbier",Beverages,20,155
10558,47,2014-06-04,"Zaanse koeken",Confections,25,237.5
10558,51,2014-06-04,"Manjimup Dried Apples",Produce,20,1060
10558,52,2014-06-04,"Filo Mix","Grains & Cereals",30,210
10558,53,2014-06-04,"Perth Pasties","Meat & Poultry",18,590.4
10558,73,2014-06-04,"Rod Kaviar",Seafood,3,45
10559,41,2014-06-05,"Jack's New England Clam Chowder",Seafood,12,110.01
10559,55,2014-06-05,"Pate chinois","Meat & Poultry",18,410.4
10560,30,2014-06-06,"Nord-Ost Matjeshering",Seafood,20,517.8
10560,62,2014-06-06,"Tarte au sucre",Confections,15,554.62
10561,44,2014-06-06,"Gula Malacca",Condiments,10,194.5
10561,51,2014-06-06,"Manjimup Dried Apples",Produce,50,2650
10562,33,2014-06-09,Geitost,"Dairy Products",20,45
10562,62,2014-06-09,"Tarte au sucre",Confections,10,443.7
10563,36,2014-06-10,"Inlagd Sill",Seafood,25,475
10563,52,2014-06-10,"Filo Mix","Grains & Cereals",70,490
10564,17,2014-06-10,"Alice Mutton","Meat & Poultry",16,592.8
10564,31,2014-06-10,"Gorgonzola Telino","Dairy Products",6,71.25
10564,55,2014-06-10,"Pate chinois","Meat & Poultry",25,570
10565,24,2014-06-11,"Guarana Fantastica",Beverages,25,101.25
10565,64,2014-06-11,"Wimmers gute Semmelknodel","Grains & Cereals",18,538.65
10566,11,2014-06-12,"Queso Cabrales","Dairy Products",35,624.75
10566,18,2014-06-12,"Carnarvon Tigers",Seafood,18,956.25
10566,76,2014-06-12,Lakkalikori,Beverages,10,180
10567,31,2014-06-12,"Gorgonzola Telino","Dairy Products",60,600
10567,51,2014-06-12,"Manjimup Dried Apples",Produce,3,159
10567,59,2014-06-12,"Raclette Courdavault","Dairy Products",40,1760
10568,10,2014-06-13,Ikura,Seafood,5,155
10569,31,2014-06-16,"Gorgonzola Telino","Dairy Products",35,350
10569,76,2014-06-16,Lakkalikori,Beverages,30,540
10570,11,2014-06-17,"Queso Cabrales","Dairy Products",15,299.25
10570,56,2014-06-17,"Gnocchi di nonna Alice","Grains & Cereals",60,2166
10571,14,2014-06-17,Tofu,Produce,11,217.39
10571,42,2014-06-17,"Singaporean Hokkien Fried Mee","Grains & Cereals",28,333.2
10572,16,2014-06-18,Pavlova,Confections,12,188.46
10572,32,2014-06-18,"Mascarpone Fabioli","Dairy Products",10,288
10572,40,2014-06-18,"Boston Crab Meat",Seafood,50,920
10572,75,2014-06-18,"Rhonbrau Klosterbier",Beverages,15,104.62
10573,17,2014-06-19,"Alice Mutton","Meat & Poultry",18,702
10573,34,2014-06-19,"Sasquatch Ale",Beverages,40,560
10573,53,2014-06-19,"Perth Pasties","Meat & Poultry",25,820
10574,33,2014-06-19,Geitost,"Dairy Products",14,35
10574,40,2014-06-19,"Boston Crab Meat",Seafood,2,36.8
10574,62,2014-06-19,"Tarte au sucre",Confections,10,493
10574,64,2014-06-19,"Wimmers gute Semmelknodel","Grains & Cereals",6,199.5
10575,59,2014-06-20,"Raclette Courdavault","Dairy Products",12,660
10575,63,2014-06-20,Vegie-spread,Condiments,6,263.4
10575,72,2014-06-20,"Mozzarella di Giovanni","Dairy Products",30,1044
10575,76,2014-06-20,Lakkalikori,Beverages,10,180
10576,1,2014-06-23,Chai,Beverages,10,180
10576,31,2014-06-23,"Gorgonzola Telino","Dairy Products",20,250
10576,44,2014-06-23,"Gula Malacca",Condiments,21,408.45
10577,39,2014-06-23,"Chartreuse verte",Beverages,10,180
10577,75,2014-06-23,"Rhonbrau Klosterbier",Beverages,20,155
10577,77,2014-06-23,"Original Frankfurter Grune Sose",Condiments,18,234
10578,35,2014-06-24,"Steeleye Stout",Beverages,20,360
10578,57,2014-06-24,"Ravioli Angelo","Grains & Cereals",6,117
10579,15,2014-06-25,"Genen Shouyu",Condiments,10,155
10579,75,2014-06-25,"Rhonbrau Klosterbier",Beverages,21,162.75
10580,14,2014-06-26,Tofu,Produce,15,331.31
10580,41,2014-06-26,"Jack's New England Clam Chowder",Seafood,9,82.51
10580,65,2014-06-26,"Louisiana Fiery Hot Pepper Sauce",Condiments,30,599.93
10581,75,2014-06-26,"Rhonbrau Klosterbier",Beverages,50,310
10582,57,2014-06-27,"Ravioli Angelo","Grains & Cereals",4,78
10582,76,2014-06-27,Lakkalikori,Beverages,14,252
10583,29,2014-06-30,"Thuringer Rostbratwurst","Meat & Poultry",10,1237.9
10583,60,2014-06-30,"Camembert Pierrot","Dairy Products",24,693.6
10583,69,2014-06-30,Gudbrandsdalsost,"Dairy Products",10,306
10584,31,2014-06-30,"Gorgonzola Telino","Dairy Products",50,593.75
10585,47,2014-07-01,"Zaanse koeken",Confections,15,142.5
10586,52,2014-07-02,"Filo Mix","Grains & Cereals",4,23.8
10587,26,2014-07-02,"Gumbar Gummibarchen",Confections,6,187.38
10587,35,2014-07-02,"Steeleye Stout",Beverages,20,360
10587,77,2014-07-02,"Original Frankfurter Grune Sose",Condiments,20,260
10588,18,2014-07-03,"Carnarvon Tigers",Seafood,40,2000
10588,42,2014-07-03,"Singaporean Hokkien Fried Mee","Grains & Cereals",100,1120
10589,35,2014-07-04,"Steeleye Stout",Beverages,4,72
10590,1,2014-07-07,Chai,Beverages,20,360
10590,77,2014-07-07,"Original Frankfurter Grune Sose",Condiments,60,741
10591,3,2014-07-07,"Aniseed Syrup",Condiments,14,140
10591,7,2014-07-07,"Uncle Bob's Organic Dried Pears",Produce,10,300
10591,54,2014-07-07,Tourtiere,"Meat & Poultry",50,372.5
10592,15,2014-07-08,"Genen Shouyu",Condiments,25,368.12
10592,26,2014-07-08,"Gumbar Gummibarchen",Confections,5,148.34
10593,20,2014-07-09,"Sir Rodney's Marmalade",Confections,21,1360.8
10593,69,2014-07-09,Gudbrandsdalsost,"Dairy Products",20,576
10593,76,2014-07-09,Lakkalikori,Beverages,4,57.6
10594,52,2014-07-09,"Filo Mix","Grains & Cereals",24,168
10594,58,2014-07-09,"Escargots de Bourgogne",Seafood,30,397.5
10595,35,2014-07-10,"Steeleye Stout",Beverages,30,405
10595,61,2014-07-10,"Sirop d'erable",Condiments,120,2565
10595,69,2014-07-10,Gudbrandsdalsost,"Dairy Products",65,1755
10596,56,2014-07-11,"Gnocchi di nonna Alice","Grains & Cereals",5,152
10596,63,2014-07-11,Vegie-spread,Condiments,24,842.88
10596,75,2014-07-11,"Rhonbrau Klosterbier",Beverages,30,186
10597,24,2014-07-11,"Guarana Fantastica",Beverages,35,126
10597,57,2014-07-11,"Ravioli Angelo","Grains & Cereals",20,390
10597,65,2014-07-11,"Louisiana Fiery Hot Pepper Sauce",Condiments,12,202.08
10598,27,2014-07-14,"Schoggi Schokolade",Confections,50,2195
10598,71,2014-07-14,Flotemysost,"Dairy Products",9,193.5
10599,62,2014-07-15,"Tarte au sucre",Confections,10,493
10600,54,2014-07-16,Tourtiere,"Meat & Poultry",4,29.8
10600,73,2014-07-16,"Rod Kaviar",Seafood,30,450
10601,13,2014-07-16,Konbu,Seafood,60,360
10601,59,2014-07-16,"Raclette Courdavault","Dairy Products",35,1925
10602,77,2014-07-17,"Original Frankfurter Grune Sose",Condiments,5,48.75
10603,22,2014-07-18,"Gustaf's Knackebrod","Grains & Cereals",48,1008
10603,49,2014-07-18,Maxilaku,Confections,25,475
10604,48,2014-07-18,Chocolade,Confections,6,68.85
10604,76,2014-07-18,Lakkalikori,Beverages,10,162
10605,16,2014-07-21,Pavlova,Confections,30,497.33
10605,59,2014-07-21,"Raclette Courdavault","Dairy Products",20,1045
10605,60,2014-07-21,"Camembert Pierrot","Dairy Products",70,2261
10605,71,2014-07-21,Flotemysost,"Dairy Products",15,306.38
10606,4,2014-07-22,"Chef Anton's Cajun Seasoning",Condiments,20,352
10606,55,2014-07-22,"Pate chinois","Meat & Poultry",20,384
10606,62,2014-07-22,"Tarte au sucre",Confections,10,394.4
10607,7,2014-07-22,"Uncle Bob's Organic Dried Pears",Produce,45,1350
10607,17,2014-07-22,"Alice Mutton","Meat & Poultry",100,3900
10607,33,2014-07-22,Geitost,"Dairy Products",14,35
10607,40,2014-07-22,"Boston Crab Meat",Seafood,42,772.8
10607,72,2014-07-22,"Mozzarella di Giovanni","Dairy Products",12,417.6
10608,56,2014-07-23,"Gnocchi di nonna Alice","Grains & Cereals",28,1064
10609,1,2014-07-24,Chai,Beverages,3,54
10609,10,2014-07-24,Ikura,Seafood,10,310
10609,21,2014-07-24,"Sir Rodney's Scones",Confections,6,60
10610,36,2014-07-25,"Inlagd Sill",Seafood,21,299.25
10611,1,2014-07-25,Chai,Beverages,6,108
10611,2,2014-07-25,Chang,Beverages,10,190
10611,60,2014-07-25,"Camembert Pierrot","Dairy Products",15,510
10612,10,2014-07-28,Ikura,Seafood,70,2170
10612,36,2014-07-28,"Inlagd Sill",Seafood,55,1045
10612,49,2014-07-28,Maxilaku,Confections,18,360
10612,60,2014-07-28,"Camembert Pierrot","Dairy Products",40,1360
10612,76,2014-07-28,Lakkalikori,Beverages,80,1440
10613,13,2014-07-29,Konbu,Seafood,8,43.2
10613,75,2014-07-29,"Rhonbrau Klosterbier",Beverages,40,310
10614,11,2014-07-29,"Queso Cabrales","Dairy Products",14,294
10614,21,2014-07-29,"Sir Rodney's Scones",Confections,8,80
10614,39,2014-07-29,"Chartreuse verte",Beverages,5,90
10615,55,2014-07-30,"Pate chinois","Meat & Poultry",5,120
10616,38,2014-07-31,"Cote de Blaye",Beverages,15,3754.88
10616,56,2014-07-31,"Gnocchi di nonna Alice","Grains & Cereals",14,532
10616,70,2014-07-31,"Outback Lager",Beverages,15,213.75
10616,71,2014-07-31,Flotemysost,"Dairy Products",15,306.38
10617,59,2014-07-31,"Raclette Courdavault","Dairy Products",30,1402.5
10618,6,2014-08-01,"Grandma's Boysenberry Spread",Condiments,70,1750
10618,56,2014-08-01,"Gnocchi di nonna Alice","Grains & Cereals",20,760
10618,68,2014-08-01,"Scottish Longbreads",Confections,15,187.5
10619,21,2014-08-04,"Sir Rodney's Scones",Confections,42,420
10619,22,2014-08-04,"Gustaf's Knackebrod","Grains & Cereals",40,840
10620,24,2014-08-05,"Guarana Fantastica",Beverages,5,22.5
10620,52,2014-08-05,"Filo Mix","Grains & Cereals",5,35
10621,19,2014-08-05,"Teatime Chocolate Biscuits",Confections,5,46
10621,23,2014-08-05,Tunnbrod,"Grains & Cereals",10,90
10621,70,2014-08-05,"Outback Lager",Beverages,20,300
10621,71,2014-08-05,Flotemysost,"Dairy Products",15,322.5
10622,2,2014-08-06,Chang,Beverages,20,380
10622,68,2014-08-06,"Scottish Longbreads",Confections,18,180
10623,14,2014-08-07,Tofu,Produce,21,488.25
10623,19,2014-08-07,"Teatime Chocolate Biscuits",Confections,15,124.2
10623,21,2014-08-07,"Sir Rodney's Scones",Confections,25,225
10623,24,2014-08-07,"Guarana Fantastica",Beverages,3,13.5
10623,35,2014-08-07,"Steeleye Stout",Beverages,30,486
10624,28,2014-08-07,"Rossle Sauerkraut",Produce,10,456
10624,29,2014-08-07,"Thuringer Rostbratwurst","Meat & Poultry",6,742.74
10624,44,2014-08-07,"Gula Malacca",Condiments,10,194.5
10625,14,2014-08-08,Tofu,Produce,3,69.75
10625,42,2014-08-08,"Singaporean Hokkien Fried Mee","Grains & Cereals",5,70
10625,60,2014-08-08,"Camembert Pierrot","Dairy Products",10,340
10626,53,2014-08-11,"Perth Pasties","Meat & Poultry",12,393.6
10626,60,2014-08-11,"Camembert Pierrot","Dairy Products",20,680
10626,71,2014-08-11,Flotemysost,"Dairy Products",20,430
10627,62,2014-08-11,"Tarte au sucre",Confections,15,739.5
10627,73,2014-08-11,"Rod Kaviar",Seafood,35,446.25
10628,1,2014-08-12,Chai,Beverages,25,450
10629,29,2014-08-12,"Thuringer Rostbratwurst","Meat & Poultry",20,2475.8
10629,64,2014-08-12,"Wimmers gute Semmelknodel","Grains & Cereals",9,299.25
10630,55,2014-08-13,"Pate chinois","Meat & Poultry",12,273.6
10630,76,2014-08-13,Lakkalikori,Beverages,35,630
10631,75,2014-08-14,"Rhonbrau Klosterbier",Beverages,8,55.8
10632,2,2014-08-14,Chang,Beverages,30,541.5
10632,33,2014-08-14,Geitost,"Dairy Products",20,47.5
10633,12,2014-08-15,"Queso Manchego La Pastora","Dairy Products",36,1162.8
10633,13,2014-08-15,Konbu,Seafood,13,66.3
10633,26,2014-08-15,"Gumbar Gummibarchen",Confections,35,929.09
10633,62,2014-08-15,"Tarte au sucre",Confections,80,3352.4
10634,7,2014-08-15,"Uncle Bob's Organic Dried Pears",Produce,35,1050
10634,18,2014-08-15,"Carnarvon Tigers",Seafood,50,3125
10634,51,2014-08-15,"Manjimup Dried Apples",Produce,15,795
10634,75,2014-08-15,"Rhonbrau Klosterbier",Beverages,2,15.5
10635,4,2014-08-18,"Chef Anton's Cajun Seasoning",Condiments,10,198
10635,5,2014-08-18,"Chef Anton's Gumbo Mix",Condiments,15,288.23
10635,22,2014-08-18,"Gustaf's Knackebrod","Grains & Cereals",40,840
10636,4,2014-08-19,"Chef Anton's Cajun Seasoning",Condiments,25,550
10636,58,2014-08-19,"Escargots de Bourgogne",Seafood,6,79.5
10637,11,2014-08-19,"Queso Cabrales","Dairy Products",10,210
10637,50,2014-08-19,"Valkoinen suklaa",Confections,25,385.94
10637,56,2014-08-19,"Gnocchi di nonna Alice","Grains & Cereals",60,2166
10638,45,2014-08-20,"Rogede sild",Seafood,20,190
10638,65,2014-08-20,"Louisiana Fiery Hot Pepper Sauce",Condiments,21,442.05
10638,72,2014-08-20,"Mozzarella di Giovanni","Dairy Products",60,2088
10639,18,2014-08-20,"Carnarvon Tigers",Seafood,8,500
10640,69,2014-08-21,Gudbrandsdalsost,"Dairy Products",20,540
10640,70,2014-08-21,"Outback Lager",Beverages,15,168.75
10641,2,2014-08-22,Chang,Beverages,50,950
10641,40,2014-08-22,"Boston Crab Meat",Seafood,60,1104
10642,21,2014-08-22,"Sir Rodney's Scones",Confections,30,240
10642,61,2014-08-22,"Sirop d'erable",Condiments,20,456
10643,28,2014-08-25,"Rossle Sauerkraut",Produce,15,513
10643,39,2014-08-25,"Chartreuse verte",Beverages,21,283.5
10643,46,2014-08-25,Spegesild,Seafood,2,18
10644,18,2014-08-25,"Carnarvon Tigers",Seafood,4,225
10644,43,2014-08-25,"Ipoh Coffee",Beverages,20,920
10644,46,2014-08-25,Spegesild,Seafood,21,226.8
10645,18,2014-08-26,"Carnarvon Tigers",Seafood,20,1250
10645,36,2014-08-26,"Inlagd Sill",Seafood,15,285
10646,1,2014-08-27,Chai,Beverages,15,202.5
10646,10,2014-08-27,Ikura,Seafood,18,418.5
10646,71,2014-08-27,Flotemysost,"Dairy Products",30,483.75
10646,77,2014-08-27,"Original Frankfurter Grune Sose",Condiments,35,341.25
10647,19,2014-08-27,"Teatime Chocolate Biscuits",Confections,30,276
10647,39,2014-08-27,"Chartreuse verte",Beverages,20,360
10648,22,2014-08-28,"Gustaf's Knackebrod","Grains & Cereals",15,315
10648,24,2014-08-28,"Guarana Fantastica",Beverages,15,57.38
10649,28,2014-08-28,"Rossle Sauerkraut",Produce,20,912
10649,72,2014-08-28,"Mozzarella di Giovanni","Dairy Products",15,522
10650,30,2014-08-29,"Nord-Ost Matjeshering",Seafood,30,776.7
10650,53,2014-08-29,"Perth Pasties","Meat & Poultry",25,779
10650,54,2014-08-29,Tourtiere,"Meat & Poultry",30,223.5
10651,19,2014-09-01,"Teatime Chocolate Biscuits",Confections,12,82.8
10651,22,2014-09-01,"Gustaf's Knackebrod","Grains & Cereals",20,315
10652,30,2014-09-01,"Nord-Ost Matjeshering",Seafood,2,38.84
10652,42,2014-09-01,"Singaporean Hokkien Fried Mee","Grains & Cereals",20,280
10653,16,2014-09-02,Pavlova,Confections,30,471.15
10653,60,2014-09-02,"Camembert Pierrot","Dairy Products",20,612
10654,4,2014-09-02,"Chef Anton's Cajun Seasoning",Condiments,12,237.6
10654,39,2014-09-02,"Chartreuse verte",Beverages,20,324
10654,54,2014-09-02,Tourtiere,"Meat & Poultry",6,40.23
10655,41,2014-09-03,"Jack's New England Clam Chowder",Seafood,20,154.4
10656,14,2014-09-04,Tofu,Produce,3,62.78
10656,44,2014-09-04,"Gula Malacca",Condiments,28,490.14
10656,47,2014-09-04,"Zaanse koeken",Confections,6,51.3
10657,15,2014-09-04,"Genen Shouyu",Condiments,50,775
10657,41,2014-09-04,"Jack's New England Clam Chowder",Seafood,24,231.6
10657,46,2014-09-04,Spegesild,Seafood,45,540
10657,47,2014-09-04,"Zaanse koeken",Confections,10,95
10657,56,2014-09-04,"Gnocchi di nonna Alice","Grains & Cereals",45,1710
10657,60,2014-09-04,"Camembert Pierrot","Dairy Products",30,1020
10658,21,2014-09-05,"Sir Rodney's Scones",Confections,60,600
10658,40,2014-09-05,"Boston Crab Meat",Seafood,70,1223.6
10658,60,2014-09-05,"Camembert Pierrot","Dairy Products",55,1776.5
10658,77,2014-09-05,"Original Frankfurter Grune Sose",Condiments,70,864.5
10659,31,2014-09-05,"Gorgonzola Telino","Dairy Products",20,237.5
10659,40,2014-09-05,"Boston Crab Meat",Seafood,24,419.52
10659,70,2014-09-05,"Outback Lager",Beverages,40,570
10660,20,2014-09-08,"Sir Rodney's Marmalade",Confections,21,1701
10661,39,2014-09-09,"Chartreuse verte",Beverages,3,43.2
10661,58,2014-09-09,"Escargots de Bourgogne",Seafood,49,519.4
10662,68,2014-09-09,"Scottish Longbreads",Confections,10,125
10663,40,2014-09-10,"Boston Crab Meat",Seafood,30,524.4
10663,42,2014-09-10,"Singaporean Hokkien Fried Mee","Grains & Cereals",30,399
10663,51,2014-09-10,"Manjimup Dried Apples",Produce,20,1007
10664,10,2014-09-10,Ikura,Seafood,24,632.4
10664,56,2014-09-10,"Gnocchi di nonna Alice","Grains & Cereals",12,387.6
10664,65,2014-09-10,"Louisiana Fiery Hot Pepper Sauce",Condiments,15,268.39
10665,51,2014-09-11,"Manjimup Dried Apples",Produce,20,1060
10665,59,2014-09-11,"Raclette Courdavault","Dairy Products",1,55
10665,76,2014-09-11,Lakkalikori,Beverages,10,180
10666,29,2014-09-12,"Thuringer Rostbratwurst","Meat & Poultry",36,4456.44
10666,65,2014-09-12,"Louisiana Fiery Hot Pepper Sauce",Condiments,10,210.5
10667,69,2014-09-12,Gudbrandsdalsost,"Dairy Products",45,1296
10667,71,2014-09-12,Flotemysost,"Dairy Products",14,240.8
10668,31,2014-09-15,"Gorgonzola Telino","Dairy Products",8,90
10668,55,2014-09-15,"Pate chinois","Meat & Poultry",4,86.4
10668,64,2014-09-15,"Wimmers gute Semmelknodel","Grains & Cereals",15,448.88
10669,36,2014-09-15,"Inlagd Sill",Seafood,30,570
10670,23,2014-09-16,Tunnbrod,"Grains & Cereals",32,288
10670,46,2014-09-16,Spegesild,Seafood,60,720
10670,67,2014-09-16,"Laughing Lumberjack Lager",Beverages,25,350
10670,73,2014-09-16,"Rod Kaviar",Seafood,50,750
10670,75,2014-09-16,"Rhonbrau Klosterbier",Beverages,25,193.75
10671,16,2014-09-17,Pavlova,Confections,10,174.5
10671,62,2014-09-17,"Tarte au sucre",Confections,10,493
10671,65,2014-09-17,"Louisiana Fiery Hot Pepper Sauce",Condiments,12,252.6
10672,38,2014-09-17,"Cote de Blaye",Beverages,15,3557.25
10672,71,2014-09-17,Flotemysost,"Dairy Products",12,258
10673,16,2014-09-18,Pavlova,Confections,3,52.35
10673,42,2014-09-18,"Singaporean Hokkien Fried Mee","Grains & Cereals",6,84
10673,43,2014-09-18,"Ipoh Coffee",Beverages,6,276
10674,23,2014-09-18,Tunnbrod,"Grains & Cereals",5,45
10675,14,2014-09-19,Tofu,Produce,30,697.5
10675,53,2014-09-19,"Perth Pasties","Meat & Poultry",10,328
10675,58,2014-09-19,"Escargots de Bourgogne",Seafood,30,397.5
10676,10,2014-09-22,Ikura,Seafood,2,62
10676,19,2014-09-22,"Teatime Chocolate Biscuits",Confections,7,64.4
10676,44,2014-09-22,"Gula Malacca",Condiments,21,408.45
10677,26,2014-09-22,"Gumbar Gummibarchen",Confections,30,796.36
10677,33,2014-09-22,Geitost,"Dairy Products",8,17
10678,12,2014-09-23,"Queso Manchego La Pastora","Dairy Products",100,3800
10678,33,2014-09-23,Geitost,"Dairy Products",30,75
10678,41,2014-09-23,"Jack's New England Clam Chowder",Seafood,120,1158
10678,54,2014-09-23,Tourtiere,"Meat & Poultry",30,223.5
10679,59,2014-09-23,"Raclette Courdavault","Dairy Products",12,660
10680,16,2014-09-24,Pavlova,Confections,50,654.37
10680,31,2014-09-24,"Gorgonzola Telino","Dairy Products",20,187.5
10680,42,2014-09-24,"Singaporean Hokkien Fried Mee","Grains & Cereals",40,420
10681,19,2014-09-25,"Teatime Chocolate Biscuits",Confections,30,248.4
10681,21,2014-09-25,"Sir Rodney's Scones",Confections,12,108
10681,64,2014-09-25,"Wimmers gute Semmelknodel","Grains & Cereals",28,931
10682,33,2014-09-25,Geitost,"Dairy Products",30,75
10682,66,2014-09-25,"Louisiana Hot Spiced Okra",Condiments,4,68
10682,75,2014-09-25,"Rhonbrau Klosterbier",Beverages,30,232.5
10683,52,2014-09-26,"Filo Mix","Grains & Cereals",9,63
10684,40,2014-09-26,"Boston Crab Meat",Seafood,20,368
10684,47,2014-09-26,"Zaanse koeken",Confections,40,380
10684,60,2014-09-26,"Camembert Pierrot","Dairy Products",30,1020
10685,10,2014-09-29,Ikura,Seafood,20,620
10685,41,2014-09-29,"Jack's New England Clam Chowder",Seafood,4,38.6
10685,47,2014-09-29,"Zaanse koeken",Confections,15,142.5
10686,17,2014-09-30,"Alice Mutton","Meat & Poultry",30,936
10686,26,2014-09-30,"Gumbar Gummibarchen",Confections,15,468.45
10687,9,2014-09-30,"Mishi Kobe Niku","Meat & Poultry",50,3637.5
10687,29,2014-09-30,"Thuringer Rostbratwurst","Meat & Poultry",10,1237.9
10687,36,2014-09-30,"Inlagd Sill",Seafood,6,85.5
10688,10,2014-10-01,Ikura,Seafood,18,502.2
10688,28,2014-10-01,"Rossle Sauerkraut",Produce,60,2462.4
10688,34,2014-10-01,"Sasquatch Ale",Beverages,14,196
10689,1,2014-10-01,Chai,Beverages,35,472.5
10690,56,2014-10-02,"Gnocchi di nonna Alice","Grains & Cereals",20,570
10690,77,2014-10-02,"Original Frankfurter Grune Sose",Condiments,30,292.5
10691,1,2014-10-03,Chai,Beverages,30,540
10691,29,2014-10-03,"Thuringer Rostbratwurst","Meat & Poultry",40,4951.6
10691,43,2014-10-03,"Ipoh Coffee",Beverages,40,1840
10691,44,2014-10-03,"Gula Malacca",Condiments,24,466.8
10691,62,2014-10-03,"Tarte au sucre",Confections,48,2366.4
10692,63,2014-10-03,Vegie-spread,Condiments,20,878
10693,9,2014-10-06,"Mishi Kobe Niku","Meat & Poultry",6,582
10693,54,2014-10-06,Tourtiere,"Meat & Poultry",60,379.95
10693,69,2014-10-06,Gudbrandsdalsost,"Dairy Products",30,918
10693,73,2014-10-06,"Rod Kaviar",Seafood,15,191.25
10694,7,2014-10-06,"Uncle Bob's Organic Dried Pears",Produce,90,2700
10694,59,2014-10-06,"Raclette Courdavault","Dairy Products",25,1375
10694,70,2014-10-06,"Outback Lager",Beverages,50,750
10695,8,2014-10-07,"Northwoods Cranberry Sauce",Condiments,10,400
10695,12,2014-10-07,"Queso Manchego La Pastora","Dairy Products",4,152
10695,24,2014-10-07,"Guarana Fantastica",Beverages,20,90
10696,17,2014-10-08,"Alice Mutton","Meat & Poultry",20,780
10696,46,2014-10-08,Spegesild,Seafood,18,216
10697,19,2014-10-08,"Teatime Chocolate Biscuits",Confections,7,48.3
10697,35,2014-10-08,"Steeleye Stout",Beverages,9,121.5
10697,58,2014-10-08,"Escargots de Bourgogne",Seafood,30,298.12
10697,70,2014-10-08,"Outback Lager",Beverages,30,337.5
10698,11,2014-10-09,"Queso Cabrales","Dairy Products",15,315
10698,17,2014-10-09,"Alice Mutton","Meat & Poultry",8,296.4
10698,29,2014-10-09,"Thuringer Rostbratwurst","Meat & Poultry",12,1411.21
10698,65,2014-10-09,"Louisiana Fiery Hot Pepper Sauce",Condiments,65,1299.84
10698,70,2014-10-09,"Outback Lager",Beverages,8,114
10699,47,2014-10-09,"Zaanse koeken",Confections,12,114
10700,1,2014-10-10,Chai,Beverages,5,72
10700,34,2014-10-10,"Sasquatch Ale",Beverages,12,134.4
10700,68,2014-10-10,"Scottish Longbreads",Confections,40,400
10700,71,2014-10-10,Flotemysost,"Dairy Products",60,1032
10701,59,2014-10-13,"Raclette Courdavault","Dairy Products",42,1963.5
10701,71,2014-10-13,Flotemysost,"Dairy Products",20,365.5
10701,76,2014-10-13,Lakkalikori,Beverages,35,535.5
10702,3,2014-10-13,"Aniseed Syrup",Condiments,6,60
10702,76,2014-10-13,Lakkalikori,Beverages,15,270
10703,2,2014-10-14,Chang,Beverages,5,95
10703,59,2014-10-14,"Raclette Courdavault","Dairy Products",35,1925
10703,73,2014-10-14,"Rod Kaviar",Seafood,35,525
10704,4,2014-10-14,"Chef Anton's Cajun Seasoning",Condiments,6,132
10704,24,2014-10-14,"Guarana Fantastica",Beverages,35,157.5
10704,48,2014-10-14,Chocolade,Confections,24,306
10705,31,2014-10-15,"Gorgonzola Telino","Dairy Products",20,250
10705,32,2014-10-15,"Mascarpone Fabioli","Dairy Products",4,128
10706,16,2014-10-16,Pavlova,Confections,20,349
10706,43,2014-10-16,"Ipoh Coffee",Beverages,24,1104
10706,59,2014-10-16,"Raclette Courdavault","Dairy Products",8,440
10707,55,2014-10-16,"Pate chinois","Meat & Poultry",21,504
10707,57,2014-10-16,"Ravioli Angelo","Grains & Cereals",40,780
10707,70,2014-10-16,"Outback Lager",Beverages,28,357
10708,5,2014-10-17,"Chef Anton's Gumbo Mix",Condiments,4,85.4
10708,36,2014-10-17,"Inlagd Sill",Seafood,5,95
10709,8,2014-10-17,"Northwoods Cranberry Sauce",Condiments,40,1600
10709,51,2014-10-17,"Manjimup Dried Apples",Produce,28,1484
10709,60,2014-10-17,"Camembert Pierrot","Dairy Products",10,340
10710,19,2014-10-20,"Teatime Chocolate Biscuits",Confections,5,46
10710,47,2014-10-20,"Zaanse koeken",Confections,5,47.5
10711,19,2014-10-21,"Teatime Chocolate Biscuits",Confections,12,110.4
10711,41,2014-10-21,"Jack's New England Clam Chowder",Seafood,42,405.3
10711,53,2014-10-21,"Perth Pasties","Meat & Poultry",120,3936
10712,53,2014-10-21,"Perth Pasties","Meat & Poultry",3,93.48
10712,56,2014-10-21,"Gnocchi di nonna Alice","Grains & Cereals",30,1140
10713,10,2014-10-22,Ikura,Seafood,18,558
